YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAXI_IN,TAXI_OUT,DISTANCE
2015,3,13,5,MQ,3491,5.0,15.0,812
2015,3,2,1,AA,2279,9.0,14.0,978
2015,7,2,4,UA,1076,6.0,25.0,1464
2015,11,1,7,WN,411,4.0,20.0,647
2015,9,23,3,UA,1143,6.0,11.0,1379
2015,5,21,4,EV,2672,17.0,7.0,190
2015,4,21,2,UA,488,9.0,17.0,925
2015,4,26,7,WN,897,4.0,9.0,347
2015,1,11,7,WN,1023,7.0,9.0,1855
2015,12,19,6,WN,1874,6.0,11.0,990
2015,4,15,3,WN,4834,6.0,9.0,391
2015,12,9,3,AS,60,7.0,10.0,680
2015,11,17,2,AS,26,9.0,20.0,1721
2015,4,7,2,DL,2260,13.0,16.0,545
2015,2,13,5,DL,1289,4.0,23.0,1919
2015,5,24,7,US,668,5.0,12.0,993
2015,12,15,2,UA,1252,10.0,14.0,1825
2015,12,14,1,AA,1355,13.0,11.0,1616
2015,2,25,3,WN,2956,5.0,10.0,1211
2015,9,6,7,AA,204,4.0,10.0,550
2015,2,4,3,AS,629,6.0,13.0,763
2015,1,22,4,WN,4626,5.0,10.0,255
2015,2,28,6,WN,4150,9.0,8.0,468
2015,10,24,6,AS,27,9.0,12.0,1721
2015,10,18,7,OO,5173,7.0,12.0,819
2015,3,11,3,EV,5900,15.0,12.0,607
2015,3,25,3,MQ,3004,10.0,7.0,108
2015,11,28,6,OO,7401,3.0,19.0,175
2015,7,18,6,WN,3164,6.0,9.0,1044
2015,5,19,2,AS,660,8.0,15.0,1660
2015,5,25,1,EV,4204,17.0,13.0,488
2015,7,7,2,DL,1788,13.0,11.0,332
2015,4,18,6,HA,247,9.0,7.0,163
2015,7,26,7,OO,4666,7.0,16.0,243
2015,12,13,7,OO,5468,4.0,38.0,86
2015,4,18,6,EV,4908,2.0,22.0,241
2015,1,11,7,EV,5420,12.0,12.0,448
2015,5,28,4,EV,5903,11.0,14.0,552
2015,7,9,4,DL,2355,14.0,48.0,1947
2015,1,20,2,DL,1756,8.0,17.0,442
2015,3,8,7,US,856,4.0,13.0,331
2015,8,8,6,UA,318,5.0,10.0,1346
2015,7,1,3,WN,259,12.0,16.0,370
2015,5,22,5,B6,505,5.0,20.0,1065
2015,4,29,3,OO,6343,5.0,22.0,326
2015,3,1,7,AS,709,6.0,26.0,584
2015,4,5,7,OO,5297,5.0,14.0,157
2015,4,4,6,US,736,3.0,15.0,1576
2015,5,10,7,DL,2658,3.0,28.0,488
2015,1,2,5,OO,5645,3.0,15.0,329
2015,3,30,1,EV,6092,8.0,15.0,771
2015,2,27,5,WN,3211,3.0,23.0,314
2015,3,7,6,NK,124,7.0,9.0,1120
2015,8,6,4,B6,1479,5.0,13.0,899
2015,4,11,6,EV,4714,7.0,21.0,529
2015,2,4,3,EV,4338,6.0,7.0,986
2015,3,10,2,HA,158,5.0,24.0,163
2015,12,14,1,AA,1851,15.0,14.0,1773
2015,4,7,2,WN,1750,8.0,13.0,543
2015,12,31,4,UA,789,3.0,12.0,1754
2015,10,15,4,UA,364,4.0,18.0,414
2015,3,25,3,VX,714,9.0,16.0,1476
2015,10,18,7,DL,2129,9.0,12.0,749
2015,12,28,1,DL,1493,10.0,17.0,1127
2015,12,30,3,OO,5327,4.0,19.0,517
2015,1,15,4,AA,2495,5.0,11.0,1345
2015,12,20,7,AA,655,3.0,14.0,2917
2015,9,11,5,AS,751,7.0,10.0,1709
2015,4,30,4,WN,237,3.0,9.0,255
2015,2,21,6,OO,4759,5.0,17.0,196
2015,5,7,4,DL,935,6.0,14.0,526
2015,9,5,6,MQ,3507,10.0,10.0,528
2015,4,30,4,WN,585,7.0,10.0,1407
2015,7,21,2,OO,6395,7.0,18.0,911
2015,8,2,7,WN,1367,6.0,13.0,534
2015,5,14,4,AA,2493,23.0,9.0,1045
2015,8,11,2,WN,31,5.0,7.0,333
2015,3,18,3,UA,203,4.0,13.0,334
2015,10,18,7,AA,2237,13.0,11.0,1192
2015,1,22,4,WN,1031,5.0,7.0,460
2015,10,3,6,UA,1465,6.0,21.0,1464
2015,8,16,7,WN,319,5.0,11.0,390
2015,9,14,1,HA,132,6.0,7.0,121
2015,5,17,7,AA,1559,5.0,15.0,447
2015,6,8,1,DL,1687,6.0,22.0,1532
2015,7,9,4,UA,1953,17.0,10.0,622
2015,10,26,1,EV,2769,3.0,21.0,408
2015,5,13,3,DL,1973,6.0,13.0,432
2015,6,20,6,WN,2842,6.0,11.0,283
2015,1,6,2,OO,4526,6.0,16.0,391
2015,8,29,6,HA,173,5.0,18.0,102
2015,3,4,3,DL,1794,10.0,24.0,2139
2015,3,4,3,NK,107,3.0,13.0,1171
2015,10,25,7,EV,6025,3.0,30.0,577
2015,10,4,7,B6,1202,5.0,24.0,1069
2015,3,29,7,WN,1001,5.0,7.0,1294
2015,2,4,3,DL,1450,3.0,14.0,1299
2015,10,14,3,MQ,3249,8.0,15.0,773
2015,3,26,4,AA,955,9.0,17.0,700
2015,9,30,3,DL,1237,14.0,11.0,632
2015,6,1,1,EV,6087,6.0,20.0,160
2015,4,28,2,WN,4729,4.0,8.0,1052
2015,8,15,6,DL,2843,8.0,11.0,645
2015,10,9,5,NK,351,8.0,13.0,1628
2015,8,1,6,AA,32,7.0,19.0,2475
2015,1,16,5,AA,1424,5.0,16.0,569
2015,9,1,2,EV,3267,5.0,16.0,284
2015,4,19,7,DL,2098,11.0,18.0,404
2015,12,30,3,AS,27,17.0,9.0,1721
2015,6,4,4,MQ,3191,4.0,11.0,175
2015,5,27,3,AS,698,3.0,11.0,224
2015,4,26,7,US,1738,11.0,16.0,226
2015,4,26,7,NK,867,9.0,15.0,1235
2015,11,28,6,EV,4133,8.0,34.0,246
2015,10,27,2,DL,2444,9.0,20.0,762
2015,3,12,4,DL,855,7.0,20.0,1481
2015,8,19,3,DL,1249,8.0,10.0,1027
2015,12,13,7,WN,526,5.0,8.0,879
2015,11,24,2,AA,1832,5.0,11.0,529
2015,7,1,3,B6,53,3.0,23.0,1028
2015,8,8,6,WN,4335,8.0,19.0,577
2015,1,16,5,MQ,3549,6.0,20.0,948
2015,5,21,4,UA,1707,5.0,22.0,997
2015,5,13,3,WN,1348,3.0,8.0,325
2015,12,16,3,WN,1307,9.0,9.0,616
2015,4,29,3,DL,1784,8.0,12.0,1269
2015,8,12,3,AS,137,3.0,12.0,1542
2015,7,4,6,MQ,3667,6.0,12.0,296
2015,5,14,4,AS,685,7.0,15.0,1024
2015,6,2,2,AS,149,4.0,14.0,2345
2015,9,11,5,UA,834,7.0,24.0,967
2015,3,28,6,OO,5596,5.0,15.0,409
2015,7,5,7,F9,663,17.0,8.0,967
2015,7,30,4,WN,2060,9.0,7.0,452
2015,5,25,1,DL,998,4.0,22.0,352
2015,8,13,4,AA,390,3.0,17.0,447
2015,9,23,3,EV,4444,10.0,24.0,1325
2015,8,18,2,B6,1347,4.0,19.0,1554
2015,9,1,2,WN,342,3.0,10.0,272
2015,7,8,3,WN,1567,6.0,12.0,973
2015,7,23,4,WN,108,7.0,11.0,862
2015,7,3,5,EV,5938,9.0,13.0,585
2015,12,1,2,WN,36,3.0,9.0,781
2015,3,11,3,DL,1687,14.0,19.0,1532
2015,11,19,4,DL,2198,5.0,16.0,674
2015,9,26,6,WN,3398,9.0,10.0,967
2015,8,13,4,EV,2614,7.0,14.0,604
2015,12,19,6,VX,221,6.0,8.0,1504
2015,12,23,3,EV,6064,4.0,14.0,160
2015,11,23,1,WN,2779,6.0,11.0,838
2015,1,27,2,WN,277,3.0,8.0,682
2015,8,12,3,AA,1336,26.0,13.0,802
2015,3,25,3,AA,1065,5.0,15.0,867
2015,3,5,4,WN,709,6.0,56.0,283
2015,9,3,4,UA,285,4.0,11.0,964
2015,5,29,5,UA,1523,7.0,25.0,2565
2015,12,4,5,WN,387,7.0,11.0,1199
2015,2,14,6,DL,1380,4.0,14.0,515
2015,3,22,7,OO,4529,25.0,17.0,297
2015,5,3,7,DL,2172,14.0,14.0,406
2015,8,25,2,AA,483,10.0,27.0,2378
2015,11,5,4,DL,2245,4.0,22.0,1416
2015,4,24,5,WN,306,7.0,12.0,1500
2015,12,27,7,UA,1735,7.0,35.0,854
2015,3,12,4,WN,1250,8.0,10.0,370
2015,4,28,2,AS,453,7.0,15.0,954
2015,7,2,4,DL,1072,5.0,12.0,526
2015,11,15,7,HA,344,13.0,6.0,102
2015,7,31,5,WN,2797,4.0,9.0,390
2015,3,8,7,EV,5346,11.0,26.0,1034
2015,3,28,6,WN,503,4.0,6.0,1218
2015,4,21,2,UA,1720,8.0,11.0,2133
2015,3,18,3,NK,175,5.0,11.0,1299
2015,11,30,1,DL,832,3.0,34.0,1851
2015,4,2,4,MQ,3304,12.0,13.0,268
2015,10,15,4,OO,5247,3.0,18.0,674
2015,10,15,4,EV,2856,9.0,37.0,641
2015,5,15,5,AA,2448,7.0,18.0,2585
2015,4,22,3,EV,4399,3.0,13.0,351
2015,2,21,6,UA,1177,6.0,10.0,2338
2015,2,22,7,WN,4199,,,861
2015,3,27,5,AA,1030,7.0,17.0,918
2015,3,6,5,UA,203,10.0,22.0,867
2015,7,2,4,UA,1517,4.0,9.0,550
2015,11,30,1,EV,3819,6.0,20.0,738
2015,3,10,2,UA,1638,4.0,12.0,1703
2015,5,2,6,US,1982,10.0,40.0,728
2015,5,3,7,WN,1437,5.0,25.0,668
2015,10,4,7,UA,1611,7.0,22.0,2133
2015,4,11,6,UA,466,7.0,20.0,967
2015,2,23,1,WN,341,4.0,9.0,1259
2015,11,23,1,DL,1840,20.0,12.0,714
2015,12,9,3,AS,21,12.0,21.0,1721
2015,9,18,5,UA,1956,13.0,16.0,2454
2015,7,16,4,UA,1292,3.0,20.0,1825
2015,2,21,6,EV,5372,5.0,8.0,241
2015,6,25,4,DL,803,8.0,11.0,757
2015,6,18,4,US,561,21.0,13.0,1773
2015,6,8,1,WN,4495,2.0,8.0,480
2015,4,14,2,DL,2422,6.0,19.0,226
2015,2,17,2,OO,4606,19.0,15.0,236
2015,9,6,7,UA,579,8.0,14.0,967
2015,3,22,7,EV,5078,10.0,16.0,610
2015,1,13,2,DL,2178,6.0,11.0,223
2015,8,30,7,DL,2153,13.0,14.0,1522
2015,2,16,1,AS,67,4.0,15.0,183
2015,5,20,3,DL,1885,12.0,44.0,950
2015,3,6,5,NK,967,12.0,11.0,1025
2015,9,3,4,WN,1246,7.0,12.0,973
2015,3,27,5,WN,237,6.0,7.0,533
2015,4,20,1,US,2116,5.0,20.0,399
2015,11,25,3,OO,2954,5.0,22.0,119
2015,9,11,5,AA,746,6.0,16.0,468
2015,4,30,4,WN,992,2.0,10.0,668
2015,2,11,3,F9,1072,13.0,9.0,979
2015,12,18,5,VX,50,6.0,15.0,2398
2015,3,7,6,DL,899,2.0,11.0,1276
2015,8,10,1,EV,4194,7.0,8.0,871
2015,6,23,2,WN,263,3.0,9.0,373
2015,9,17,4,OO,5537,41.0,24.0,235
2015,1,9,5,DL,2467,5.0,35.0,432
2015,11,19,4,DL,1691,6.0,18.0,311
2015,7,2,4,EV,5087,9.0,13.0,448
2015,12,12,6,WN,867,4.0,18.0,577
2015,1,18,7,WN,1650,8.0,8.0,616
2015,8,18,2,AS,741,11.0,11.0,1489
2015,11,5,4,WN,2314,4.0,13.0,1188
2015,5,3,7,AA,966,5.0,9.0,1085
2015,12,19,6,UA,1695,13.0,21.0,2402
2015,9,6,7,AS,652,8.0,13.0,1616
2015,9,22,2,WN,2411,6.0,13.0,472
2015,8,3,1,UA,1191,7.0,19.0,854
2015,7,31,5,DL,2428,3.0,13.0,1175
2015,5,1,5,AS,100,7.0,13.0,1448
2015,10,20,2,WN,379,6.0,7.0,293
2015,7,29,3,EV,2610,11.0,10.0,672
2015,1,16,5,WN,267,4.0,8.0,417
2015,2,15,7,VX,963,4.0,10.0,447
2015,3,18,3,WN,635,4.0,8.0,272
2015,11,2,1,OO,5178,5.0,26.0,817
2015,11,18,3,UA,592,9.0,9.0,649
2015,2,26,4,WN,1961,27.0,10.0,338
2015,5,19,2,WN,766,5.0,8.0,189
2015,1,14,3,HA,395,6.0,5.0,100
2015,8,16,7,OO,6312,46.0,11.0,110
2015,12,11,5,EV,4581,7.0,24.0,463
2015,5,31,7,DL,2448,3.0,29.0,545
2015,6,27,6,WN,3080,5.0,18.0,371
2015,2,5,4,AS,112,6.0,20.0,1448
2015,1,4,7,MQ,2971,5.0,10.0,139
2015,7,6,1,EV,4398,6.0,22.0,563
2015,10,11,7,VX,593,7.0,11.0,421
2015,5,17,7,WN,4736,10.0,9.0,623
2015,4,6,1,WN,742,10.0,7.0,591
2015,7,11,6,MQ,3369,2.0,15.0,268
2015,5,11,1,AA,1503,9.0,14.0,1012
2015,3,1,7,B6,359,2.0,69.0,2465
2015,2,9,1,MQ,3354,3.0,14.0,282
2015,8,30,7,UA,514,5.0,21.0,2586
2015,6,14,7,DL,1377,3.0,11.0,205
2015,11,11,3,DL,2624,3.0,11.0,503
2015,2,13,5,DL,550,11.0,27.0,944
2015,10,15,4,EV,5205,19.0,16.0,416
2015,12,18,5,AA,1156,36.0,13.0,1389
2015,3,29,7,WN,4461,5.0,14.0,895
2015,8,31,1,EV,4908,4.0,22.0,300
2015,6,19,5,VX,883,6.0,7.0,1246
2015,12,6,7,AA,2264,4.0,17.0,1303
2015,1,30,5,AA,291,4.0,33.0,1521
2015,5,26,2,WN,1986,2.0,10.0,446
2015,5,18,1,WN,538,3.0,10.0,323
2015,6,18,4,DL,1378,4.0,48.0,516
2015,2,7,6,DL,2602,10.0,14.0,509
2015,11,15,7,AA,419,11.0,17.0,2176
2015,9,9,3,UA,425,6.0,15.0,599
2015,12,10,4,HA,205,6.0,6.0,100
2015,6,14,7,WN,227,5.0,12.0,668
2015,10,23,5,NK,381,10.0,13.0,680
2015,5,5,2,OO,4497,9.0,25.0,1195
2015,8,10,1,EV,5085,3.0,18.0,152
2015,3,23,1,UA,1155,4.0,12.0,846
2015,6,15,1,WN,230,4.0,11.0,677
2015,5,21,4,AS,868,8.0,7.0,2640
2015,1,27,2,AA,2481,4.0,12.0,469
2015,9,17,4,B6,2301,3.0,10.0,301
2015,4,3,5,EV,3951,4.0,13.0,316
2015,11,27,5,AA,1936,5.0,11.0,529
2015,10,10,6,VX,919,7.0,9.0,414
2015,4,7,2,AA,381,6.0,12.0,985
2015,10,7,3,AA,507,4.0,10.0,507
2015,8,18,2,DL,1826,2.0,20.0,581
2015,1,29,4,OO,4638,4.0,43.0,596
2015,8,26,3,DL,2314,7.0,13.0,1399
2015,3,4,3,AA,10,5.0,25.0,2475
2015,9,10,4,DL,1473,11.0,34.0,2422
2015,5,19,2,NK,254,6.0,13.0,1562
2015,10,29,4,NK,364,9.0,18.0,447
2015,8,16,7,DL,2457,9.0,12.0,1050
2015,10,6,2,AA,443,6.0,47.0,1009
2015,5,16,6,DL,2541,6.0,9.0,743
2015,7,25,6,MQ,3217,6.0,10.0,701
2015,6,23,2,WN,1143,5.0,25.0,577
2015,5,13,3,AA,1617,6.0,14.0,599
2015,2,4,3,UA,467,6.0,28.0,1201
2015,6,29,1,B6,1295,5.0,33.0,1521
2015,10,15,4,DL,1659,15.0,18.0,689
2015,9,11,5,DL,2472,8.0,11.0,259
2015,8,31,1,WN,824,4.0,7.0,189
2015,12,21,1,EV,5971,9.0,15.0,588
2015,5,18,1,WN,3217,3.0,6.0,507
2015,8,16,7,DL,2372,6.0,8.0,406
2015,7,21,2,WN,4027,7.0,8.0,677
2015,12,17,4,EV,4475,11.0,15.0,284
2015,6,5,5,UA,314,5.0,11.0,1117
2015,2,14,6,DL,2555,6.0,24.0,1127
2015,1,11,7,WN,2098,34.0,9.0,725
2015,7,27,1,EV,4929,2.0,18.0,300
2015,8,11,2,DL,1467,3.0,10.0,448
2015,5,29,5,WN,714,7.0,7.0,293
2015,1,13,2,AA,238,7.0,14.0,919
2015,3,5,4,OO,4641,5.0,16.0,501
2015,8,19,3,AA,1809,,,328
2015,2,16,1,OO,6359,4.0,7.0,77
2015,7,5,7,DL,1642,6.0,13.0,748
2015,11,8,7,EV,4971,3.0,12.0,164
2015,3,16,1,OO,7365,5.0,16.0,257
2015,5,22,5,DL,2380,8.0,12.0,270
2015,5,21,4,NK,188,7.0,12.0,502
2015,7,16,4,OO,5443,7.0,29.0,199
2015,7,1,3,MQ,3530,5.0,15.0,299
2015,8,17,1,AA,104,10.0,18.0,213
2015,5,22,5,OO,4569,3.0,14.0,574
2015,10,9,5,WN,3183,3.0,9.0,446
2015,7,26,7,WN,1445,4.0,13.0,283
2015,3,22,7,WN,1051,4.0,17.0,283
2015,9,2,3,OO,5389,11.0,11.0,156
2015,12,8,2,WN,548,6.0,5.0,148
2015,1,31,6,UA,1267,5.0,21.0,888
2015,11,12,4,AA,667,6.0,15.0,338
2015,7,5,7,AS,58,6.0,17.0,861
2015,3,16,1,WN,2883,4.0,10.0,935
2015,7,7,2,AA,277,25.0,18.0,1171
2015,9,11,5,AA,1852,6.0,31.0,361
2015,7,20,1,WN,530,3.0,13.0,587
2015,1,7,3,OO,5558,5.0,13.0,1211
2015,10,1,4,OO,4522,3.0,19.0,508
2015,9,11,5,DL,1309,10.0,31.0,813
2015,4,7,2,OO,5425,10.0,11.0,67
2015,12,13,7,WN,4015,6.0,8.0,515
2015,9,30,3,B6,2280,5.0,30.0,200
2015,2,27,5,MQ,3531,57.0,40.0,431
2015,6,8,1,EV,4632,7.0,11.0,374
2015,9,1,2,AS,668,9.0,29.0,1024
2015,5,15,5,DL,992,7.0,14.0,311
2015,12,9,3,NK,805,10.0,19.0,404
2015,1,5,1,WN,223,4.0,11.0,1050
2015,10,19,1,AA,52,25.0,16.0,2311
2015,6,6,6,WN,1603,8.0,6.0,990
2015,9,13,7,DL,1458,18.0,9.0,515
2015,7,12,7,EV,4322,9.0,22.0,277
2015,3,29,7,US,1961,6.0,9.0,130
2015,2,27,5,OO,5529,4.0,15.0,1504
2015,10,30,5,AA,1209,11.0,10.0,1431
2015,6,30,2,WN,950,5.0,13.0,925
2015,12,12,6,OO,5156,9.0,32.0,73
2015,10,18,7,MQ,3302,12.0,9.0,173
2015,7,15,3,EV,4624,7.0,8.0,517
2015,1,4,7,EV,5780,6.0,24.0,374
2015,2,3,2,EV,5143,3.0,9.0,357
2015,7,8,3,EV,4981,,,812
2015,12,16,3,UA,711,25.0,9.0,1167
2015,12,12,6,UA,1800,8.0,17.0,937
2015,11,24,2,HA,164,8.0,7.0,102
2015,10,20,2,AA,1217,8.0,26.0,802
2015,10,15,4,EV,4682,3.0,13.0,458
2015,10,25,7,WN,35,3.0,10.0,1313
2015,5,6,3,US,566,7.0,15.0,1849
2015,4,10,5,AA,1140,5.0,23.0,1389
2015,12,21,1,OO,5375,4.0,35.0,156
2015,1,26,1,WN,1814,5.0,9.0,471
2015,6,24,3,US,1820,35.0,34.0,541
2015,3,1,7,EV,4646,10.0,14.0,820
2015,6,12,5,DL,943,28.0,9.0,1448
2015,11,15,7,B6,1579,4.0,17.0,899
2015,11,20,5,MQ,3344,11.0,14.0,235
2015,3,12,4,UA,1225,11.0,20.0,2425
2015,6,17,3,UA,1588,3.0,25.0,1739
2015,11,29,7,WN,1799,6.0,22.0,1050
2015,12,14,1,DL,373,5.0,17.0,2079
2015,5,27,3,MQ,3296,4.0,12.0,140
2015,9,2,3,UA,477,13.0,15.0,1464
2015,3,25,3,AA,1529,10.0,17.0,1947
2015,12,16,3,VX,945,5.0,13.0,337
2015,12,31,4,AA,1581,4.0,16.0,1471
2015,2,25,3,WN,4835,10.0,7.0,696
2015,8,20,4,WN,1025,6.0,7.0,895
2015,5,1,5,EV,5031,9.0,10.0,456
2015,5,6,3,WN,3679,,,480
2015,5,5,2,OO,5261,6.0,17.0,468
2015,2,16,1,AS,51,4.0,9.0,204
2015,6,4,4,OO,6354,8.0,11.0,323
2015,10,22,4,DL,2024,7.0,12.0,577
2015,5,29,5,AS,671,7.0,11.0,1770
2015,10,4,7,B6,1151,4.0,14.0,1237
2015,4,30,4,F9,405,20.0,11.0,862
2015,11,13,5,NK,806,3.0,13.0,1747
2015,9,22,2,UA,1710,7.0,9.0,200
2015,1,26,1,US,1725,9.0,16.0,468
2015,8,25,2,NK,851,7.0,15.0,636
2015,11,2,1,WN,2392,3.0,9.0,358
2015,2,3,2,UA,1720,8.0,12.0,2133
2015,1,8,4,HA,19,17.0,12.0,2462
2015,10,11,7,AA,1000,3.0,10.0,929
2015,12,29,2,EV,5022,4.0,48.0,282
2015,8,2,7,OO,2865,11.0,17.0,308
2015,12,4,5,AA,275,18.0,13.0,1372
2015,9,6,7,WN,234,12.0,13.0,978
2015,2,12,4,MQ,3225,5.0,13.0,213
2015,4,4,6,OO,6224,8.0,13.0,898
2015,11,25,3,UA,489,6.0,9.0,602
2015,10,16,5,WN,1246,5.0,18.0,973
2015,11,24,2,UA,1530,3.0,18.0,404
2015,6,4,4,B6,380,8.0,9.0,231
2015,10,22,4,MQ,3279,4.0,31.0,364
2015,11,7,6,WN,1809,9.0,7.0,446
2015,2,13,5,WN,2941,5.0,9.0,793
2015,3,2,1,UA,1124,10.0,15.0,1744
2015,10,16,5,DL,1805,5.0,11.0,1589
2015,3,22,7,DL,1537,2.0,14.0,453
2015,9,2,3,UA,1974,8.0,12.0,862
2015,9,13,7,AA,1242,8.0,14.0,641
2015,11,24,2,VX,174,3.0,12.0,2565
2015,12,21,1,B6,866,6.0,10.0,2072
2015,9,24,4,WN,984,3.0,13.0,452
2015,12,10,4,DL,1546,4.0,20.0,1587
2015,10,13,2,NK,630,11.0,19.0,733
2015,1,15,4,WN,450,9.0,16.0,1390
2015,10,9,5,WN,172,4.0,7.0,248
2015,5,4,1,B6,459,6.0,9.0,280
2015,7,6,1,OO,5616,5.0,18.0,576
2015,4,9,4,EV,4730,,,240
2015,8,26,3,WN,2287,5.0,7.0,197
2015,11,4,3,OO,5548,6.0,14.0,850
2015,2,27,5,HA,365,13.0,15.0,100
2015,11,10,2,MQ,3217,18.0,14.0,719
2015,8,6,4,AS,682,6.0,14.0,1024
2015,6,11,4,OO,5191,6.0,13.0,606
2015,1,9,5,DL,1426,3.0,20.0,484
2015,7,8,3,AA,225,17.0,13.0,1235
2015,5,11,1,WN,3326,5.0,10.0,1046
2015,9,9,3,EV,4201,5.0,41.0,533
2015,9,26,6,WN,4633,5.0,10.0,834
2015,4,19,7,DL,16,14.0,27.0,1947
2015,5,15,5,WN,497,10.0,9.0,2329
2015,9,13,7,MQ,3222,3.0,13.0,240
2015,11,27,5,OO,4630,10.0,17.0,1042
2015,10,9,5,OO,5233,13.0,11.0,196
2015,10,8,4,DL,2652,11.0,20.0,1919
2015,11,9,1,UA,866,8.0,50.0,2065
2015,6,24,3,B6,768,9.0,7.0,1179
2015,6,10,3,WN,514,6.0,6.0,602
2015,9,26,6,EV,4924,15.0,16.0,563
2015,6,27,6,WN,1690,6.0,25.0,1771
2015,11,21,6,WN,3073,7.0,9.0,1009
2015,5,16,6,OO,6303,4.0,27.0,948
2015,4,23,4,OO,4763,4.0,12.0,541
2015,9,16,3,UA,664,8.0,19.0,414
2015,2,25,3,WN,1781,6.0,12.0,861
2015,1,7,3,US,834,5.0,20.0,1496
2015,8,17,1,DL,2622,5.0,16.0,453
2015,7,1,3,WN,852,5.0,9.0,337
2015,12,4,5,DL,2010,5.0,13.0,153
2015,3,19,4,MQ,3433,,,408
2015,6,2,2,EV,2681,8.0,9.0,351
2015,9,8,2,DL,2192,8.0,13.0,983
2015,5,18,1,WN,400,5.0,21.0,861
2015,3,21,6,AA,359,20.0,14.0,733
2015,10,25,7,AA,202,4.0,24.0,2611
2015,1,14,3,US,2012,9.0,19.0,280
2015,4,8,3,UA,1602,4.0,19.0,404
2015,6,1,1,WN,2321,8.0,8.0,528
2015,3,6,5,AA,1018,9.0,16.0,1972
2015,9,14,1,NK,214,5.0,9.0,1055
2015,2,5,4,EV,5142,5.0,11.0,615
2015,3,18,3,EV,4464,5.0,21.0,374
2015,12,26,6,OO,7401,8.0,11.0,175
2015,9,19,6,UA,1825,7.0,12.0,2329
2015,4,1,3,OO,6364,5.0,14.0,462
2015,10,16,5,WN,2836,4.0,10.0,1986
2015,7,14,2,EV,4369,6.0,8.0,744
2015,6,10,3,WN,4824,4.0,20.0,337
2015,11,5,4,AA,2154,16.0,22.0,214
2015,9,10,4,AS,200,5.0,14.0,697
2015,3,20,5,OO,6456,9.0,14.0,776
2015,4,17,5,MQ,3361,5.0,8.0,224
2015,11,6,5,WN,6599,8.0,9.0,668
2015,10,9,5,OO,2969,8.0,16.0,353
2015,2,22,7,OO,5396,11.0,14.0,67
2015,10,23,5,WN,5025,5.0,9.0,977
2015,4,5,7,UA,1478,6.0,12.0,862
2015,3,21,6,B6,199,3.0,23.0,950
2015,4,16,4,AA,2406,5.0,19.0,1235
2015,11,4,3,NK,678,,,1084
2015,5,18,1,HA,115,9.0,7.0,100
2015,6,12,5,DL,404,5.0,14.0,760
2015,1,12,1,DL,2356,7.0,11.0,501
2015,10,5,1,EV,5472,12.0,8.0,551
2015,6,23,2,HA,219,6.0,6.0,201
2015,12,18,5,AS,749,9.0,15.0,2182
2015,12,17,4,EV,4106,7.0,12.0,201
2015,8,15,6,WN,4328,5.0,22.0,197
2015,3,15,7,DL,2659,10.0,12.0,1069
2015,11,18,3,EV,4368,12.0,8.0,445
2015,5,14,4,AA,1296,9.0,13.0,1723
2015,4,16,4,EV,4356,,,429
2015,3,29,7,DL,2473,4.0,19.0,712
2015,9,3,4,WN,1009,3.0,12.0,569
2015,4,10,5,EV,4222,9.0,7.0,667
2015,8,13,4,WN,736,3.0,11.0,302
2015,3,18,3,WN,594,4.0,22.0,368
2015,6,20,6,AS,504,3.0,17.0,873
2015,8,8,6,NK,1104,9.0,14.0,853
2015,6,20,6,WN,1658,6.0,11.0,1997
2015,7,1,3,UA,561,14.0,13.0,680
2015,3,14,6,OO,5384,5.0,16.0,86
2015,4,25,6,UA,692,6.0,13.0,403
2015,9,7,1,OO,5204,3.0,16.0,423
2015,5,17,7,MQ,3356,6.0,13.0,812
2015,4,10,5,B6,97,7.0,18.0,1626
2015,10,24,6,WN,4344,4.0,9.0,488
2015,7,15,3,OO,4537,3.0,21.0,1034
2015,9,9,3,OO,4534,6.0,14.0,290
2015,10,30,5,UA,774,16.0,16.0,678
2015,3,31,2,UA,1697,17.0,8.0,1491
2015,2,5,4,EV,4671,6.0,10.0,295
2015,9,22,2,WN,2609,5.0,17.0,337
2015,9,20,7,AA,2315,6.0,16.0,192
2015,10,12,1,UA,1918,4.0,12.0,966
2015,2,16,1,UA,1655,8.0,17.0,1440
2015,10,19,1,OO,4440,6.0,12.0,296
2015,5,8,5,UA,1408,12.0,12.0,1208
2015,8,18,2,MQ,3207,6.0,11.0,765
2015,9,27,7,WN,1806,5.0,11.0,393
2015,1,10,6,EV,4126,5.0,12.0,563
2015,3,31,2,WN,393,5.0,11.0,997
2015,4,14,2,OO,5204,16.0,15.0,867
2015,4,12,7,AA,1641,8.0,16.0,964
2015,8,7,5,B6,506,7.0,10.0,1065
2015,7,30,4,UA,495,6.0,15.0,1452
2015,9,16,3,DL,1246,4.0,10.0,306
2015,6,29,1,OO,2759,6.0,12.0,119
2015,5,12,2,WN,3049,7.0,9.0,317
2015,4,13,1,DL,1613,14.0,13.0,432
2015,10,5,1,OO,5547,10.0,31.0,819
2015,4,24,5,DL,2187,6.0,13.0,1121
2015,11,16,1,WN,3580,3.0,7.0,472
2015,1,30,5,WN,292,4.0,12.0,639
2015,7,25,6,EV,3838,8.0,16.0,531
2015,9,14,1,DL,2052,9.0,8.0,226
